,ideCadastro,codOrcamento,condicao,matricula,idParlamentar,nome,nomeParlamentar,urlFoto,sexo,uf,partido,gabinete,anexo,fone,email,qtdPropostas,qtdPresencas,qtdAusencias,produtividade
298,160665,2718.0,Titular,528,5830811,AUGUSTO RODRIGUES COUTINHO DE MELO,AUGUSTO COUTINHO,http://www.camara.gov.br/internet/deputado/bandep/160665.jpg,masculino,PE,SD,373,3,3215-5373,dep.augustocoutinho@camara.gov.br,0.0,39.0,8,0.435634776282
299,92699,0.0,Suplente,529,5830812,FERNANDO MONTEIRO DE ALBUQUERQUE,FERNANDO MONTEIRO,http://www.camara.gov.br/internet/deputado/bandep/92699.jpg,masculino,PE,PP,282,3,3215-5282,dep.fernandomonteiro@camara.gov.br,3.0,40.0,6,1.02687243493
300,74474,1071.0,Suplente,530,5830813,CARLOS EDUARDO CINTRA DA COSTA PEREIRA,CARLOS EDUARDO CADOCA,http://www.camara.gov.br/internet/deputado/bandep/74474.jpg,masculino,PE,PDT,718,4,3215-5718,dep.carloseduardocadoca@camara.gov.br,2.0,32.0,15,-0.282015085215
301,180545,0.0,Titular,531,5830814,OSMAR STUART BERTOLDI,OSMAR BERTOLDI,http://www.camara.gov.br/internet/deputado/bandep/180545.jpg,masculino,PR,DEM,268,3,3215-5268,dep.osmarbertoldi@camara.gov.br,0.0,23.0,24,-0.639102704014
302,160631,2793.0,Titular,535,5830826,WALNEY DA ROCHA CARVALHO,WALNEY ROCHA,http://www.camara.gov.br/internet/deputado/bandep/160631.jpg,masculino,RJ,PEN,575,3,3215-5575,dep.walneyrocha@camara.gov.br,1.0,47.0,1,1.55195602284
303,73568,3551.0,Titular,537,5830828,CELSO ALENCAR RAMOS JACOB,CELSO JACOB,http://www.camara.gov.br/internet/deputado/bandep/73568.jpg,masculino,RJ,PMDB,382,3,3215-5382,dep.celsojacob@camara.gov.br,0.0,41.0,6,0.657630653571
304,124411,0.0,Suplente,540,5830831,MAURO PEREIRA,MAURO PEREIRA,http://www.camara.gov.br/internet/deputado/bandep/124411.jpg,masculino,RS,PMDB,843,4,3215-5843,dep.mauropereira@camara.gov.br,0.0,39.0,8,0.435634776282
305,131966,2172.0,Suplente,539,5830830,JOSÉ ALBERTO FOGAÇA DE MEDEIROS,JOSÉ FOGAÇA,http://www.camara.gov.br/internet/deputado/bandep/131966.jpg,masculino,RS,PMDB,376,3,3215-5376,dep.josefogaca@camara.gov.br,0.0,43.0,5,0.794407663393
306,185500,0.0,Suplente,543,5830834,DEOCLIDES ANTONIO SANTOS NETO MACEDO,DEOCLIDES MACEDO,http://www.camara.gov.br/internet/deputado/bandep/185500.jpg,masculino,MA,PDT,350,4,3215-5350,dep.deoclidesmacedo@camara.gov.br,1.0,20.0,4,0.585605907885
307,73805,1234.0,Suplente,546,5830837,ROBERTO JOÃO PEREIRA FREIRE,ROBERTO FREIRE,http://www.camara.gov.br/internet/deputado/bandep/73805.jpg,masculino,SP,PPS,242,4,3215-5242,dep.robertofreire@camara.gov.br,0.0,14.0,2,0.360906996484
308,160582,2694.0,Suplente,548,5830840,JOSÉ ALBERTO OLIVEIRA VELOSO FILHO,ALBERTO FILHO,http://www.camara.gov.br/internet/deputado/bandep/160582.jpg,masculino,MA,PMDB,202,4,3215-5202,dep.albertofilho@camara.gov.br,0.0,36.0,10,0.226817024372
309,151965,2611.0,Suplente,549,5830841,JOSÉ DE ANDRADE MAIA FILHO,MAIA FILHO,http://www.camara.gov.br/internet/deputado/bandep/151965.jpg,masculino,PI,PP,624,4,3215-5624,dep.maiafilho@camara.gov.br,10.0,33.0,14,-0.38882107174
310,189593,0.0,Titular,550,5830842,WADIH NEMER DAMOUS FILHO,WADIH DAMOUS,http://www.camara.gov.br/internet/deputado/bandep/189593.jpg,masculino,RJ,PT,413,4,3215-5413,dep.wadihdamous@camara.gov.br,11.0,30.0,18,-1.55600395554
311,122158,2787.0,Titular,314,5830515,PEDRO PAULO CARVALHO TEIXEIRA,PEDRO PAULO,http://www.camara.gov.br/internet/deputado/bandep/122158.jpg,masculino,RJ,PMDB,727,4,3215-5727,dep.pedropaulo@camara.gov.br,0.0,40.0,8,0.446804898751
312,74856,3268.0,Titular,558,5830850,MARIA LAURA MONTEZA DE SOUZA CARNEIRO,LAURA CARNEIRO,http://www.camara.gov.br/internet/deputado/bandep/74856.jpg,feminino,RJ,PMDB,419,4,3215-5419,dep.lauracarneiro@camara.gov.br,33.0,31.0,16,-2.45286372096
313,73786,1874.0,Suplente,566,5830862,REINHOLD STEPHANES,REINHOLD STEPHANES,http://www.camara.gov.br/internet/deputado/bandep/73786.jpg,masculino,PR,PSD,519,4,3215-5519,dep.reinholdstephanes@camara.gov.br,0.0,32.0,14,-0.110042439675
314,193982,0.0,Suplente,569,5830865,LUCIANO FRED BRAGA PENHA,PASTOR LUCIANO BRAGA,http://www.camara.gov.br/internet/deputado/bandep/193982.jpg,masculino,BA,PRB,810,4,3215-5810,dep.pastorlucianobraga@camara.gov.br,9.0,19.0,5,1.68231831051
315,194260,0.0,Suplente,576,5830885,NIVALDO FERREIRA DE ALBUQUERQUE NETO,NIVALDO ALBUQUERQUE,http://www.camara.gov.br/internet/deputado/bandep/194260.jpg,masculino,AL,PRP,425,4,3215-5425,dep.nivaldoalbuquerque@camara.gov.br,6.0,36.0,11,0.324872069985
316,81366,0.0,Titular,588,5830907,LUANA MARIA DA SILVA COSTA,LUANA COSTA,http://www.camara.gov.br/internet/deputado/bandep/81366.jpg,feminino,MA,PSB,324,4,3215-5324,dep.luanacosta@camara.gov.br,2.0,32.0,15,-0.282015085215
317,195826,0.0,Titular,592,5830911,MARCELO JANDRE DELAROLI,MARCELO DELAROLI,http://www.camara.gov.br/internet/deputado/bandep/195826.jpg,masculino,RJ,PR,509,4,3215-5509,dep.marcelodelaroli@camara.gov.br,4.0,41.0,7,0.993530992735
318,66179,0.0,Titular,593,5830912,NORMA AYUB ALVES,NORMA AYUB,http://www.camara.gov.br/internet/deputado/bandep/66179.jpg,feminino,ES,DEM,601,4,3215-5601,dep.normaayub@camara.gov.br,7.0,36.0,10,0.579943237965
319,73992,3388.0,Titular,598,5830917,YEDA RORATO CRUSIUS,YEDA CRUSIUS,http://www.camara.gov.br/internet/deputado/bandep/73992.jpg,feminino,RS,PSDB,445,4,3215-5445,dep.yedacrusius@camara.gov.br,2.0,37.0,11,0.204931892857
320,196378,0.0,Suplente,599,5830918,IZAQUE JOSE DA SILVA,IZAQUE SILVA,http://www.camara.gov.br/internet/deputado/bandep/196378.jpg,masculino,SP,PSDB,915,4,3215-5915,dep.izaquesilva@camara.gov.br,5.0,46.0,2,2.21787610911
321,74634,1722.0,Suplente,603,5830922,MARCOS ANTONIO MEDRADO,MARCOS MEDRADO,http://www.camara.gov.br/internet/deputado/bandep/74634.jpg,masculino,BA,PODE,618,4,3215-5618,dep.marcosmedrado@camara.gov.br,7.0,6.0,1,1.75060376412
322,178851,3696.0,Titular,11,5830308,JOZIANE ARAUJO NASCIMENTO,JOZI ARAÚJO,http://www.camara.gov.br/internet/deputado/bandep/178851.jpg,feminino,AP,PODE,309,4,3215-5309,dep.joziaraujo@camara.gov.br,4.0,9.0,7,0.558172680622
323,178890,3033.0,Suplente,221,5830314,ADELMO CARNEIRO LEAO,ADELMO CARNEIRO LEÃO,http://www.camara.gov.br/internet/deputado/bandep/178890.jpg,masculino,MG,PT,231,4,3215-5231,dep.adelmocarneiroleao@camara.gov.br,0.0,42.0,6,0.673670425609
324,141372,2018.0,Titular,224,5830322,AELTON JOSÉ DE FREITAS,AELTON FREITAS,http://www.camara.gov.br/internet/deputado/bandep/141372.jpg,masculino,MG,PR,204,4,3215-5204,dep.aeltonfreitas@camara.gov.br,2.0,31.0,15,-0.27614143419
325,74075,3188.0,Titular,21,5830325,ELCIONE THEREZINHA ZAHLUTH BARBALHO,ELCIONE BARBALHO,http://www.camara.gov.br/internet/deputado/bandep/74075.jpg,feminino,PA,PMDB,919,4,3215-5919,dep.elcionebarbalho@camara.gov.br,2.0,26.0,20,-0.758251857398
326,178943,3724.0,Titular,321,5830328,MARCOS BEZERRA RIBEIRO SOARES,MARCOS SOARES,http://www.camara.gov.br/internet/deputado/bandep/178943.jpg,masculino,RJ,DEM,741,4,3215-5741,dep.marcossoares@camara.gov.br,4.0,19.0,28,-1.91486516898
327,112437,3688.0,Titular,76,5830331,JOÃO MARCELO SANTOS SOUZA,JOÃO MARCELO SOUZA,http://www.camara.gov.br/internet/deputado/bandep/112437.jpg,masculino,MA,PMDB,639,4,3215-5639,dep.joaomarcelosouza@camara.gov.br,0.0,34.0,14,-0.116920092155
328,178907,3214.0,Titular,28,5830337,FRANCISCO ALVES DE AGUIAR,FRANCISCO CHAPADINHA,http://www.camara.gov.br/internet/deputado/bandep/178907.jpg,masculino,PA,PODE,385,3,3215-5385,dep.franciscochapadinha@camara.gov.br,0.0,15.0,1,0.423208439433
329,132504,3092.0,Titular,449,5830348,ENIO JOSÉ VERRI,ENIO VERRI,http://www.camara.gov.br/internet/deputado/bandep/132504.jpg,masculino,PR,PT,472,3,3215-5472,dep.enioverri@camara.gov.br,0.0,28.0,20,-0.505337698557
330,178873,3312.0,Titular,279,5830351,HELDER IGNACIO SALOMAO,HELDER SALOMÃO,http://www.camara.gov.br/internet/deputado/bandep/178873.jpg,masculino,ES,PT,573,3,3215-5573,dep.heldersalomao@camara.gov.br,4.0,38.0,10,0.441204377938
331,73714,1646.0,Titular,77,5830354,José Reinaldo Carneiro Tavares,JOSÉ REINALDO,http://www.camara.gov.br/internet/deputado/bandep/73714.jpg,masculino,MA,PSB,529,4,3215-5529,dep.josereinaldo@camara.gov.br,0.0,35.0,12,0.0500788165393
332,129618,2070.0,Titular,100,5830366,MARIA GORETE PEREIRA,GORETE PEREIRA,http://www.camara.gov.br/internet/deputado/bandep/129618.jpg,feminino,CE,PR,206,4,3215-5206,dep.goretepereira@camara.gov.br,20.0,28.0,18,-2.47927877275
333,74095,1622.0,Titular,40,5830374,PAUDERNEY TOMAZ AVELINO,PAUDERNEY AVELINO,http://www.camara.gov.br/internet/deputado/bandep/74095.jpg,masculino,AM,DEM,610,4,3215-5610,dep.pauderneyavelino@camara.gov.br,2.0,36.0,12,0.0744222612283
334,160607,2865.0,Titular,506,5830377,JOSE LUIZ STÉDILE,JOSE STÉDILE,http://www.camara.gov.br/internet/deputado/bandep/160607.jpg,masculino,RS,PSB,354,4,3215-5354,dep.josestedile@camara.gov.br,0.0,46.0,2,1.18583727416
335,148134,2593.0,Titular,406,5830388,VICTORIO GALLI FILHO,PROFESSOR VICTÓRIO GALLI,http://www.camara.gov.br/internet/deputado/bandep/148134.jpg,masculino,MT,PSC,539,4,3215-5539,dep.professorvictoriogalli@camara.gov.br,35.0,40.0,8,3.57709616089
336,152605,2616.0,Titular,304,5830397,GLAUBER DE MEDEIROS BRAGA,GLAUBER BRAGA,http://www.camara.gov.br/internet/deputado/bandep/152605.jpg,masculino,RJ,PSOL,362,4,3215-5362,dep.glauberbraga@camara.gov.br,2.0,47.0,1,1.77785893546
337,141384,2462.0,Titular,183,5830408,ANTÔNIO CARLOS VALADARES FILHO,VALADARES FILHO,http://www.camara.gov.br/internet/deputado/bandep/141384.jpg,masculino,SE,PSB,660,4,3215-5660,dep.valadaresfilho@camara.gov.br,4.0,36.0,12,0.0973348825875
338,178857,3694.0,Titular,204,5830414,JORGE JOSE SANTOS PEREIRA SOLLA,JORGE SOLLA,http://www.camara.gov.br/internet/deputado/bandep/178857.jpg,masculino,BA,PT,571,3,3215-5571,dep.jorgesolla@camara.gov.br,3.0,34.0,13,-0.0582525543269
339,122466,3754.0,Titular,91,5830437,RONALDO MANCHADO MARTINS,RONALDO MARTINS,http://www.camara.gov.br/internet/deputado/bandep/122466.jpg,masculino,CE,PRB,568,3,3215-5568,dep.ronaldomartins@camara.gov.br,6.0,30.0,17,-0.838415522679
340,150418,2601.0,Titular,212,5830454,MÁRCIO CARLOS MARINHO,MÁRCIO MARINHO,http://www.camara.gov.br/internet/deputado/bandep/150418.jpg,masculino,BA,PRB,326,4,3215-5326,dep.marciomarinho@camara.gov.br,3.0,30.0,16,-0.448827089816
341,141562,2491.0,Titular,277,5830469,WELINGTON COIMBRA,LELO COIMBRA,http://www.camara.gov.br/internet/deputado/bandep/141562.jpg,masculino,ES,PMDB,801,4,3215-5801,dep.lelocoimbra@camara.gov.br,11.0,37.0,10,0.788030118631
342,167722,2947.0,Titular,49,5830471,MARCOS ROGÉRIO DA SILVA BRITO,MARCOS ROGÉRIO,http://www.camara.gov.br/internet/deputado/bandep/167722.jpg,masculino,RO,DEM,930,4,3215-5930,dep.marcosrogerio@camara.gov.br,6.0,36.0,11,0.324872069985
343,74161,1411.0,Titular,272,5830494,REGINALDO LÁZARO DE OLIVEIRA LOPES,REGINALDO LOPES,http://www.camara.gov.br/internet/deputado/bandep/74161.jpg,masculino,MG,PT,426,4,3215-5426,dep.reginaldolopes@camara.gov.br,1.0,34.0,12,0.0601043038893
344,74388,1973.0,Titular,474,5830500,JORGE CATARINO LEONARDELI BOEIRA,JORGE BOEIRA,http://www.camara.gov.br/internet/deputado/bandep/74388.jpg,masculino,SC,PP,342,4,3215-5342,dep.jorgeboeira@camara.gov.br,3.0,33.0,14,-0.196083207662
345,141421,2456.0,Titular,156,5830517,EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA,EDUARDO DA FONTE,http://www.camara.gov.br/internet/deputado/bandep/141421.jpg,masculino,PE,PP,628,4,3215-5628,dep.eduardodafonte@camara.gov.br,3.0,29.0,17,-0.569613969658
346,178963,3077.0,Titular,493,5830523,LUIS ANTONIO FRANCISCATTO COVATTI,COVATTI FILHO,http://www.camara.gov.br/internet/deputado/bandep/178963.jpg,masculino,RS,PP,228,4,3215-5228,dep.covattifilho@camara.gov.br,12.0,39.0,8,1.50887749473
347,178928,3073.0,Titular,442,5830531,CHRISTIANE DE SOUZA YARED,CHRISTIANE DE SOUZA YARED,http://www.camara.gov.br/internet/deputado/bandep/178928.jpg,feminino,PR,PR,201,4,3215-5201,dep.christianedesouzayared@camara.gov.br,5.0,43.0,4,1.73619250778
348,141500,2483.0,Titular,257,5830537,MARCOS MONTES CORDEIRO,MARCOS MONTES,http://www.camara.gov.br/internet/deputado/bandep/141500.jpg,masculino,MG,PSD,334,4,3215-5334,dep.marcosmontes@camara.gov.br,1.0,21.0,26,-0.947266924954
349,178891,3063.0,Titular,225,5830543,CAIO NARCIO RODRIGUES DA SILVEIRA,CAIO NARCIO,http://www.camara.gov.br/internet/deputado/bandep/178891.jpg,masculino,MG,PSDB,431,4,3215-5431,dep.caionarcio@camara.gov.br,3.0,32.0,14,-0.192644381423
350,141515,2510.0,Titular,316,5830554,OTAVIO SANTOS SILVA LEITE,OTAVIO LEITE,http://www.camara.gov.br/internet/deputado/bandep/141515.jpg,masculino,RJ,PSDB,225,4,3215-5225,dep.otavioleite@camara.gov.br,7.0,37.0,9,0.812798247318
351,178858,3727.0,Titular,208,5830558,MARIO SILVIO MENDES NEGROMONTE JUNIOR,MÁRIO NEGROMONTE JR.,http://www.camara.gov.br/internet/deputado/bandep/178858.jpg,masculino,BA,PP,517,4,3215-5517,dep.marionegromontejr@camara.gov.br,1.0,16.0,8,0.268158852704
352,160630,2825.0,Titular,409,5830560,SÁGUAS MORAES SOUSA,SÁGUAS MORAES,http://www.camara.gov.br/internet/deputado/bandep/160630.jpg,masculino,MT,PT,371,3,3215-5371,dep.saguasmoraes@camara.gov.br,0.0,39.0,9,0.340676609676
353,178947,3766.0,Titular,329,5830563,SOSTENES SILVA CAVALCANTE,SÓSTENES CAVALCANTE,http://www.camara.gov.br/internet/deputado/bandep/178947.jpg,masculino,RJ,DEM,560,4,3215-5560,dep.sostenescavalcante@camara.gov.br,6.0,41.0,7,1.21139507041
354,178845,3753.0,Titular,173,5830580,RONALDO AUGUSTO LESSA SANTOS,RONALDO LESSA,http://www.camara.gov.br/internet/deputado/bandep/178845.jpg,masculino,AL,PDT,722,4,3215-5722,dep.ronaldolessa@camara.gov.br,0.0,32.0,15,-0.187956832788
355,178917,3686.0,Titular,149,5830583,JOAO FERNANDO PONTUAL COUTINHO,JOÃO FERNANDO COUTINHO,http://www.camara.gov.br/internet/deputado/bandep/178917.jpg,masculino,PE,PSB,567,3,32155567,dep.joaofernandocoutinho@camara.gov.br,0.0,37.0,9,0.323206014308
356,178988,3690.0,Titular,364,5830586,JOAO PAULO TAVARES PAPA,JOÃO PAULO PAPA,http://www.camara.gov.br/internet/deputado/bandep/178988.jpg,masculino,SP,PSDB,476,3,3215-5476,dep.joaopaulopapa@camara.gov.br,1.0,41.0,5,0.905380799844
357,118594,3716.0,Titular,369,5830594,MARCELO SQUASSONI,MARCELO SQUASSONI,http://www.camara.gov.br/internet/deputado/bandep/118594.jpg,masculino,SP,PRB,550,4,3215-5550,dep.marcelosquassoni@camara.gov.br,5.0,33.0,14,-0.251151168827
358,141430,2502.0,Titular,301,5830600,FELIPE LEONE BORNIER DE OLIVEIRA,FELIPE BORNIER,http://www.camara.gov.br/internet/deputado/bandep/141430.jpg,masculino,RJ,PROS,216,4,3215-5216,dep.felipebornier@camara.gov.br,13.0,30.0,15,-0.787588171515
359,160604,2855.0,Titular,481,5830617,PEDRO FRANCISCO UCZAI,PEDRO UCZAI,http://www.camara.gov.br/internet/deputado/bandep/160604.jpg,masculino,SC,PT,229,4,3215-5229,dep.pedrouczai@camara.gov.br,2.0,25.0,22,-0.939925904212
360,178830,3026.0,Titular,351,5830623,SINVAL MALHEIROS PINTO JÚNIOR,DR. SINVAL MALHEIROS,http://www.camara.gov.br/internet/deputado/bandep/178830.jpg,masculino,SP,PODE,520,4,3215-5520,dep.dr.sinvalmalheiros@camara.gov.br,6.0,12.0,4,1.25541791366
361,178906,3055.0,Titular,20,5830637,ROBERTO SALAME FILHO,BETO SALAME,http://www.camara.gov.br/internet/deputado/bandep/178906.jpg,masculino,PA,PP,473,3,3215-5473,dep.betosalame@camara.gov.br,0.0,25.0,21,-0.512064993331
362,178959,3396.0,Titular,4,5830646,HIRAN MANUEL GONCALVES DA SILVA,HIRAN GONÇALVES,http://www.camara.gov.br/internet/deputado/bandep/178959.jpg,masculino,RR,PP,274,3,3215-5274,dep.hirangoncalves@camara.gov.br,0.0,28.0,18,-0.36898751061
363,74177,3430.0,Titular,50,5830657,MARINHA CÉLIA ROCHA RAUPP DE MATOS,MARINHA RAUPP,http://www.camara.gov.br/internet/deputado/bandep/74177.jpg,feminino,RO,PMDB,614,4,3215-5614,dep.marinharaupp@camara.gov.br,0.0,32.0,14,-0.110042439675
364,74400,1986.0,Titular,513,5830669,PAULO ROBERTO SEVERO PIMENTA,PAULO PIMENTA,http://www.camara.gov.br/internet/deputado/bandep/74400.jpg,masculino,RS,PT,552,4,3215-5552,dep.paulopimenta@camara.gov.br,3.0,23.0,25,-1.42104542164
365,160640,2759.0,Titular,242,5830677,EROS FERREIRA BIONDINI,EROS BIONDINI,http://www.camara.gov.br/internet/deputado/bandep/160640.jpg,masculino,MG,PROS,321,4,3215-5321,dep.erosbiondini@camara.gov.br,4.0,31.0,16,-0.52365983747
366,141417,2370.0,Titular,2,5830686,ÉDIO VIEIRA LOPES,EDIO LOPES,http://www.camara.gov.br/internet/deputado/bandep/141417.jpg,masculino,RR,PR,408,4,3215-5408,dep.ediolopes@camara.gov.br,1.0,32.0,15,-0.234985959001
367,160651,2856.0,Titular,483,5830697,ROGÉRIO MENDONÇA,ROGÉRIO PENINHA MENDONÇA,http://www.camara.gov.br/internet/deputado/bandep/160651.jpg,masculino,SC,PMDB,656,4,3215-5656,dep.rogeriopeninhamendonca@camara.gov.br,7.0,47.0,1,2.90737349857
368,178964,3298.0,Titular,504,5830703,HEITOR JOSE SCHUCH,HEITOR SCHUCH,http://www.camara.gov.br/internet/deputado/bandep/178964.jpg,masculino,RS,PSB,277,3,3215-5277,dep.heitorschuch@camara.gov.br,1.0,40.0,6,0.770018065999
369,141445,2400.0,Titular,503,5830709,GILBERTO JOSÉ SPIER VARGAS,PEPE VARGAS,http://www.camara.gov.br/internet/deputado/bandep/141445.jpg,masculino,RS,PT,858,4,3215-5858,dep.pepevargas@camara.gov.br,1.0,39.0,8,0.525071669486
370,160552,2861.0,Titular,495,5830726,DANRLEI DE DEUS HINTERHOLZ,DANRLEI DE DEUS HINTERHOLZ,http://www.camara.gov.br/internet/deputado/bandep/160552.jpg,masculino,RS,PSD,566,3,3215-5566,dep.danrleidedeushinterholz@camara.gov.br,5.0,27.0,19,-1.04659819811
371,178954,3706.0,Titular,46,5830729,LUCIO ANTONIO MOSQUINI,LUCIO MOSQUINI,http://www.camara.gov.br/internet/deputado/bandep/178954.jpg,masculino,RO,PMDB,333,4,3215-5333,dep.luciomosquini@camara.gov.br,6.0,34.0,13,-0.0823690591813
372,178901,3769.0,Titular,437,5830732,TEREZA CRISTINA CORREA DA COSTA DIAS,TEREZA CRISTINA,http://www.camara.gov.br/internet/deputado/bandep/178901.jpg,feminino,MS,PSB,448,4,3215-5448,dep.terezacristina@camara.gov.br,2.0,27.0,20,-0.776299632346
373,74319,1168.0,Titular,118,5830740,JOSÉ FRANCISCO PAES LANDIM,PAES LANDIM,http://www.camara.gov.br/internet/deputado/bandep/74319.jpg,masculino,PI,PTB,648,4,3215-5648,dep.paeslandim@camara.gov.br,0.0,36.0,12,0.051509639869
374,159238,2763.0,Titular,254,5830743,MARCUS VINÍCIUS CAETANO PESTANA DA SILVA,MARCUS PESTANA,http://www.camara.gov.br/internet/deputado/bandep/159238.jpg,masculino,MG,PSDB,715,4,3215-5715,dep.marcuspestana@camara.gov.br,1.0,40.0,7,0.653129928977
375,92776,2924.0,Titular,267,5830746,STEFANO AGUIAR DOS SANTOS,STEFANO AGUIAR,http://www.camara.gov.br/internet/deputado/bandep/92776.jpg,masculino,MG,PSD,341,4,3215-5341,dep.stefanoaguiar@camara.gov.br,1.0,35.0,12,0.061535127219
376,160636,2716.0,Titular,139,5830752,JOSÉ WILSON SANTIAGO FILHO,WILSON FILHO,http://www.camara.gov.br/internet/deputado/bandep/160636.jpg,masculino,PB,PTB,534,4,3215-5534,dep.wilsonfilho@camara.gov.br,6.0,36.0,11,0.324872069985
377,160621,2847.0,Titular,465,5830763,SANDRO ALEX CRUZ DE OLIVEIRA,SANDRO ALEX,http://www.camara.gov.br/internet/deputado/bandep/160621.jpg,masculino,PR,PSD,221,4,3215-5221,dep.sandroalex@camara.gov.br,2.0,43.0,5,1.09025232359
378,74040,1268.0,Titular,131,5830769,BENJAMIN GOMES MARANHÃO NETO,BENJAMIN MARANHÃO,http://www.camara.gov.br/internet/deputado/bandep/74040.jpg,masculino,PB,SD,458,4,3215-5458,dep.benjaminmaranhao@camara.gov.br,5.0,35.0,10,0.472749561182
379,178989,3746.0,Titular,330,5830772,RENATA HELLMEISTER DE ABREU,RENATA ABREU,http://www.camara.gov.br/internet/deputado/bandep/178989.jpg,feminino,SP,PODE,726,4,3215-5726,dep.renataabreu@camara.gov.br,14.0,9.0,7,1.64749306897
380,141458,1270.0,Titular,187,5830780,JOÃO CARLOS PAOLILO BACELAR FILHO,JOÃO CARLOS BACELAR,http://www.camara.gov.br/internet/deputado/bandep/141458.jpg,masculino,BA,PR,928,4,3215-5928,dep.joaocarlosbacelar@camara.gov.br,0.0,16.0,31,-0.717293561295
381,74299,3270.0,Titular,96,5830786,JOSÉ LEÔNIDAS DE MENEZES CRISTINO,LEÔNIDAS CRISTINO,http://www.camara.gov.br/internet/deputado/bandep/74299.jpg,masculino,CE,PDT,948,4,3215-5948,dep.leonidascristino@camara.gov.br,1.0,38.0,10,0.289864572113
382,160611,2766.0,Titular,264,5830792,ANTÔNIO PINHEIRO JÚNIOR,TONINHO PINHEIRO,http://www.camara.gov.br/internet/deputado/bandep/160611.jpg,masculino,MG,PP,584,3,3215-5584,dep.toninhopinheiro@camara.gov.br,0.0,42.0,6,0.673670425609
383,160660,2808.0,Suplente,522,5830805,MARCELO THEODORO DE AGUIAR,MARCELO AGUIAR,http://www.camara.gov.br/internet/deputado/bandep/160660.jpg,masculino,SP,DEM,367,3,3215-5367,dep.marceloaguiar@camara.gov.br,2.0,39.0,9,0.480560104822
384,181316,0.0,Suplente,538,5830829,ELIZEU DIONIZIO SOUZA  DA SILVA,ELIZEU DIONIZIO,http://www.camara.gov.br/internet/deputado/bandep/181316.jpg,masculino,MS,PSDB,531,4,3215-5531,dep.elizeudionizio@camara.gov.br,3.0,25.0,21,-1.00406499333
385,187008,0.0,Suplente,545,5830836,SILAS FREIRE PEREIRA E SILVA,SILAS FREIRE,http://www.camara.gov.br/internet/deputado/bandep/187008.jpg,masculino,PI,PODE,484,3,3215-5484,dep.silasfreire@camara.gov.br,5.0,9.0,3,1.14466132433
386,191945,0.0,Suplente,557,5830849,JOSÉ AUGUSTO NALIN,ZÉ AUGUSTO NALIN,http://www.camara.gov.br/internet/deputado/bandep/191945.jpg,masculino,RJ,PMDB,302,4,3215-5302,dep.zeaugustonalin@camara.gov.br,0.0,43.0,5,0.794407663393
387,193066,0.0,Suplente,562,5830858,WILSON SILVA BESERRA,WILSON BESERRA,http://www.camara.gov.br/internet/deputado/bandep/193066.jpg,masculino,RJ,PMDB,467,3,3215-5467,dep.wilsonbeserra@camara.gov.br,1.0,37.0,10,0.283564099213
388,160566,2845.0,Suplente,567,5830863,NELSON PADOVANI,NELSON PADOVANI,http://www.camara.gov.br/internet/deputado/bandep/160566.jpg,masculino,PR,PSDB,513,4,3215-5513,dep.nelsonpadovani@camara.gov.br,1.0,24.0,21,-0.655582393598
389,194258,0.0,Suplente,571,5830873,CLEUZA PEREIRA DO NASCIMENTO,CREUZA PEREIRA,http://www.camara.gov.br/internet/deputado/bandep/194258.jpg,feminino,PE,PSB,662,4,3215-5662,dep.creuzapereira@camara.gov.br,1.0,42.0,5,0.923855396667
390,194259,0.0,Suplente,572,5830874,GUILHERME CRUZ DE SOUZA COELHO,GUILHERME COELHO,http://www.camara.gov.br/internet/deputado/bandep/194259.jpg,masculino,PE,PSDB,583,3,3215-5583,dep.guilhermecoelho@camara.gov.br,0.0,42.0,6,0.673670425609
391,194261,0.0,Titular,577,5830886,CAJAR ONESIMO RIBEIRO NARDES,CAJAR NARDES,http://www.camara.gov.br/internet/deputado/bandep/194261.jpg,masculino,RS,PR,379,3,3215-5379,dep.cajarnardes@camara.gov.br,4.0,40.0,7,0.979926045482
392,195143,0.0,Titular,583,5830902,ANDRÉ AUGUSTO CASTRO DO AMARAL FILHO,ANDRÉ AMARAL,http://www.camara.gov.br/internet/deputado/bandep/195143.jpg,masculino,PB,PMDB,276,3,3215-5276,dep.andreamaral@camara.gov.br,14.0,41.0,6,2.4556112361
393,195997,0.0,Suplente,587,5830906,POLLYANA FATIMA GAMA SANTOS,POLLYANA GAMA,http://www.camara.gov.br/internet/deputado/bandep/195997.jpg,feminino,SP,PPS,921,4,3215-5921,dep.pollyanagama@camara.gov.br,7.0,35.0,13,-0.0914118955878
394,141522,2418.0,Titular,589,5830908,RAIMUNDO SABINO CASTELO BRANCO MAUÉS,SABINO CASTELO BRANCO,http://www.camara.gov.br/internet/deputado/bandep/141522.jpg,masculino,AM,PTB,474,3,3215-5474,dep.sabinocastelobranco@camara.gov.br,3.0,32.0,15,-0.329044211428
395,171620,2976.0,Titular,590,5830909,RENATO BARBOSA DE ANDRADE,RENATO ANDRADE,http://www.camara.gov.br/internet/deputado/bandep/171620.jpg,masculino,MG,PP,483,3,3215-5483,dep.renatoandrade@camara.gov.br,0.0,41.0,7,0.557802837395
